Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength,name,status
496.7632,58267,left,1,-59.80554,179.1767,22.12447,-58.53622,102.4533,-19.92896,-2.232999,-0.2356988,1.7709,-126.1341,192.082,-0.3677837,-315.3913,32.19226,-78.2347,0,1.050577,0,12.14258,242.3588,18.75521,0.1787994,349.9408,-59.47522,0.2086037,-0.04322496,-0.3034871,45.82905,227.5806,84.54154,215.6122,79.70672,232.2591,0,0.05690143,0,nofar,alone
496.7801,58269,left,1,-61.04922,181.463,21.87463,-69.32352,137.0713,-9.880772,-2.269551,-0.2278735,1.775941,-127.3878,193.2433,-1.072529,-311.8991,27.84356,-78.82099,0,1.021467,0,12.13567,248.1529,17.36901,4.028889,324.0084,-94.9907,0.23987,-0.05189667,-0.2963186,45.24863,231.3533,83.01633,213.9979,81.95808,230.4057,0,0.04551966,0,nofar,alone
496.7961,58270,left,1,-61.56917,182.7607,21.90163,-60.26975,150.4225,3.130015,-2.299169,-0.2205755,1.778865,-127.9782,193.7175,-1.292155,-310.9311,26.28596,-78.37145,0,1.016861,0,12.26863,253.158,15.45243,11.79533,266.9387,-114.1749,0.2662757,-0.05151591,-0.290184,44.81887,234.6618,80.95665,211.8374,82.93011,227.9499,0,0.02103193,0,nofar,alone
496.813,58273,left,1,-62.71676,186.4009,22.10317,-44.4972,133.0972,8.758125,-2.394493,-0.1963287,1.777533,-129.6632,194.2668,-1.27154,-310.7266,23.30558,-74.99133,0,1.055264,0,12.21313,256.8941,12.84168,-8.033607,186.337,-161.3728,0.2890959,-0.05315577,-0.2857407,44.28273,236.9511,78.20072,208.9582,83.64241,226.2175,0,0.03806916,0,nofar,alone
496.8291,58274,left,1,-63.18901,187.7941,22.31296,-53.61568,158.1777,23.81839,-2.389905,-0.2091382,1.776095,-130.2308,195.21,-1.104237,-311.9751,24.02927,-72.60582,0,1.042914,0,12.00015,259.1316,9.104301,-22.73159,90.15656,-235.1387,0.2984484,-0.04813673,-0.2830434,43.71107,238.6862,74.52112,205.7359,85.65707,225.7345,0,0.06056555,0,nofar,alone
496.8459,58276,left,1,-64.00024,189.7728,22.92465,-40.81106,136.1895,35.07298,-2.355798,-0.2492965,1.770154,-131.4087,196.5141,-0.2587589,-319.1085,29.02994,-64.78908,0,1.027637,0,11.54926,259.5954,4.545382,-32.26306,-6.492695,-277.1418,0.2865669,-0.04358016,-0.2832973,43.19373,239.9888,70.2653,202.7578,88.83396,225.9206,0,0.04651137,0,nofar,alone
496.8622,58278,left,1,-64.40875,191.4366,23.25039,-20.19576,91.7224,16.0761,-2.442512,-0.215397,1.766747,-132.2322,196.3684,0.2844868,-323.5745,32.77507,-63.52501,0,1.148843,0,11.08782,259.1501,-0.5018836,-21.1744,-39.29118,-294.8969,0.2689531,-0.03659767,-0.285642,42.78767,240.7447,65.53775,199.4641,91.24685,225.6653,0,0.05319695,0,nofar,alone
496.8788,58280,left,1,-65.01003,193.2796,23.6777,-54.49163,129.037,30.38084,-2.594563,-0.1672028,1.763751,-133.1207,195.4067,0.7804393,-322.1243,29.84081,-64.88477,0.006352489,1.280401,0,10.47435,256.6753,-5.929904,-38.08165,-182.7929,-321.1002,0.2475235,-0.02928579,-0.2873041,42.25002,239.7549,60.47007,197.168,93.34808,225.1027,0,0.03135938,0,nofar,alone
496.8958,58282,left,1,-64.74465,194.763,23.9649,40.60238,90.90678,13.7733,-2.788693,-0.1160414,1.752083,-133.2211,193.63,1.742237,-319.4562,24.78969,-63.49397,0.1782554,1.45699,0,9.696098,253.1186,-11.59833,-45.17703,-213.098,-329.4498,0.227429,-0.03020022,-0.2858812,41.4173,237.5423,55.16599,195.2288,94.68456,223.9138,0,0.04588808,0,nofar,alone
496.9119,58284,left,1,-63.7386,197.7051,24.71869,74.52591,187.6975,47.75926,3.105423,-0.03791459,1.742503,-132.3884,192.1965,3.153569,-316.9351,21.32972,-61.60256,0.4627998,1.723413,0,9.321185,251.2927,-14.45418,-43.79315,-213.2792,-333.5883,0.2231598,-0.03203184,-0.2842771,40.93888,236.0081,52.43843,194.1033,94.42928,222.8541,0,0.04696618,0,nofar,alone
