Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength,name,status
522.9006,150092,left,1,-86.80783,201.6532,68.65981,-119.5552,-36.76705,5.964758,-0.318027,-0.8939586,1.273774,-152.9069,210.4992,89.89836,-373.821,93.21748,127.6732,0,0.2951393,0,-13.04778,317.6862,2.449815,70.04459,-180.0459,39.34135,0.3885738,0.1149895,-0.1807839,11.18856,292.2791,69.81818,163.3158,142.9486,236.4897,0,0.3075776,0,evyatar,alone
522.9172,150094,left,1,-88.29224,200.4562,68.97691,-80.79217,-72.57043,31.6761,-0.3162458,-0.8853163,1.294525,-154.9692,209.1772,88.76115,-380.9941,99.29795,117.4715,0,0.3036607,0,-11.90956,313.0861,3.035908,67.39502,-295.012,32.52519,0.3852005,0.1058703,-0.1785529,12.26166,287.8699,70.50953,164.6207,139.8083,238.0989,0,0.3060133,0,evyatar,alone
522.9337,150096,left,1,-90.0509,200.3644,69.85413,-101.538,22.61171,64.22396,-0.2638625,-0.836989,1.32718,-157.5084,207.53,87.70651,-382.8899,95.27267,111.9234,0,0.2639178,0,-10.83709,307.1612,3.384781,56.48128,-330.3967,17.10967,0.3840581,0.08847006,-0.1761189,13.27438,281.93,70.88994,165.6175,134.6724,239.2007,0,0.3093535,0,evyatar,alone
522.9506,150098,left,1,-91.81345,201.5945,71.41837,-98.25704,75.47644,92.59209,-0.2300783,-0.7307131,1.36146,-159.9469,207.6267,86.99624,-383.7408,91.29436,106.1813,0,0.2485749,0,-9.650951,300.8731,3.679493,67.41305,-374.4639,19.0582,0.3892488,0.07833032,-0.1754803,14.41807,275.2272,71.05362,166.1021,127.0985,239.1951,0,0.317018,0,evyatar,alone
522.9672,150099,left,1,-92.88129,202.6187,72.36602,-121.0148,116.0717,107.3949,-0.2397178,-0.6631829,1.377277,-161.2689,208.5206,86.78093,-384.5102,90.71883,103.2456,0,0.2537811,0,-8.521088,293.2029,3.885571,64.56607,-492.1725,-0.7661082,0.3877135,0.07953771,-0.1756759,15.53477,267.6048,71.27032,166.5678,118.2117,238.8783,0,0.3132444,0,evyatar,alone
522.9835,150101,left,1,-95.6153,204.7282,74.17705,-158.4092,102.2929,91.03035,-0.2625492,-0.5322108,1.413801,-164.5238,210.3395,86.0731,-387.5827,91.66344,98.14505,0,0.2737445,0,-7.424387,284.0379,4.090088,68.88464,-516.0757,33.91277,0.3884112,0.08024368,-0.1728718,16.43954,258.4186,71.54462,167.0336,109.7779,240.2132,0,0.2962171,0,evyatar,alone
523.0007,150103,left,1,-98.24046,205.8973,75.3846,-143.3208,55.47125,66.23077,-0.3153831,-0.4455088,1.445368,-167.5068,211.5188,85.23911,-391.6808,94.64906,93.75307,0,0.2442577,0,-6.298599,274.623,4.65548,64.33685,-544.3384,20.98791,0.3830087,0.08347878,-0.1717406,17.49995,249.3051,72.2272,167.8388,99.83059,240.3858,0,0.2748624,0,evyatar,alone
523.0171,150105,left,1,-100.4352,206.0531,76.11258,-120.3623,-0.1520881,33.04308,-0.4360543,-0.4281963,1.460634,-169.7865,212.4645,85.06797,-396.2587,99.98496,91.68085,0,0.2930526,0,-5.743144,270.0629,4.984957,64.16996,-526.8216,38.06343,0.3762656,0.08576988,-0.1696412,17.94865,245.137,72.72146,168.1878,95.31582,240.6605,0,0.2722426,0,evyatar,alone
523.0331,150107,left,1,-101.6286,204.4204,75.96784,-60.78491,-108.116,-13.16202,-0.6408516,-0.5083609,1.456051,-170.7183,213.4029,85.22992,-403.5449,114.5897,88.7977,0,0.3738981,0,-4.845092,260.5643,5.328751,52.76321,-508.5966,20.01353,0.3616167,0.09112155,-0.1678236,18.78612,236.5515,73.38342,169.2152,86.81986,241.2323,0,0.2635571,0,evyatar,alone
523.0497,150109,left,1,-102.3314,203.2482,75.94249,-48.93121,-24.01555,14.39361,-0.7706471,-0.4696257,1.473875,-171.5674,213.3603,84.05003,-410.2526,129.6089,84.26109,0,0.474164,0.0918017,-4.170421,251.017,5.382107,36.60295,-563.061,-7.273333,0.3420449,0.09917232,-0.1667055,19.46164,228.313,73.85521,170.5629,80.2188,242.5508,0,0.2628839,0,evyatar,alone
523.0663,150111,left,1,-102.3902,202.6104,75.78658,21.80133,-79.96433,-29.37344,-0.9049131,-0.3954703,1.495184,-171.7787,213.0158,82.36879,-411.7019,133.0865,76.60981,0,0.5940589,0.2632343,-3.720381,241.9244,5.283941,20.94857,-527.5955,-20.34407,0.3161964,0.1037408,-0.1661613,19.97229,220.8612,74.20621,171.4798,73.411,243.0812,0,0.2341502,0,evyatar,alone
523.085,150113,left,1,-103.2915,203.281,76.14736,-59.80594,48.6206,18.07625,-1.072314,-0.2787127,1.522412,-172.9083,213.2,80.82331,-412.0434,131.4714,69.87635,0,0.8447834,0.5279796,-3.154901,233.7224,5.893434,35.71467,-492.3805,26.58046,0.2906689,0.106267,-0.1649755,20.54166,214.2232,75.21311,171.9045,66.29386,243.7892,0,0.2524678,0,evyatar,alone
523.1016,150115,left,1,-103.9915,203.1434,75.75948,-66.62621,35.92458,-6.444995,-1.220048,-0.2331996,1.535833,-173.5864,213.4274,79.54282,-412.3531,130.8974,66.72581,0,0.7864516,0.4888104,-2.483307,226.2874,6.488185,39.24706,-425.7364,46.53405,0.2581747,0.1074736,-0.1645822,21.26764,208.785,76.24738,172.0314,60.23433,244.8093,0,0.2700355,0,evyatar,alone
523.1182,150117,left,1,-105.0755,203.7871,75.40233,-58.53161,34.19461,-25.37773,-1.452829,-0.1209031,1.561095,-174.8803,213.1182,77.55483,-412.2836,127.2892,61.48987,0,0.8531557,0.5201543,-1.798871,219.5682,6.895362,42.1238,-374.4851,21.66918,0.2253688,0.1177945,-0.1643659,21.99092,204.229,77.08314,172.8856,56.76802,246.4846,0,0.2583315,0,evyatar,alone
523.1349,150119,left,1,-105.6416,203.7967,74.49667,-11.17301,-40.77679,-72.58707,-2.11958,0.1002272,1.607013,-175.6913,211.567,73.73882,-411.0246,121.6758,50.87419,0,0.9333329,0.6353835,-1.264128,213.6096,6.730022,30.84195,-317.2106,-14.84953,0.2103517,0.1225422,-0.1622363,22.42594,199.314,77.15466,173.7305,53.6453,247.7457,0,0.2242621,0,evyatar,alone
523.1512,150120,left,1,-105.6813,203.4436,73.85439,-4.637422,-41.19202,-74.93671,-2.571609,0.2721268,1.640431,-175.8044,210.2602,70.92898,-410.0706,119.1765,42.50199,0,0.6470939,0.45761,-0.8787302,210.9467,6.642725,23.16287,-139.255,-0.7693323,0.2136974,0.1183625,-0.1644318,22.89698,196.4895,77.04415,173.0635,52.06444,249.6967,0,0.2685828,0,evyatar,alone
523.1678,150122,left,1,-106.0277,203.6805,72.55579,-24.19852,65.28378,-61.53314,-2.586135,0.3141131,1.644667,-176.101,210.384,69.33177,-408.4896,115.8422,37.04576,0,0.5901236,0.4049143,-0.5771348,209.0286,6.760647,15.17211,-100.439,9.365611,0.217531,0.1202696,-0.1632562,23.0445,194.2062,77.11839,171.5919,46.78555,248.6474,0,0.2963387,0,evyatar,alone
523.1844,150124,left,1,-105.3036,202.7523,70.73866,47.80528,-62.63625,-96.01277,-1.844711,0.03265154,1.591712,-175.2111,211.2058,71.61793,-409.9908,117.7281,60.41991,0,0.5831891,0.218193,-0.4060968,207.4526,7.011731,9.658736,-82.26876,15.78923,0.2198482,0.1195472,-0.1610006,23.03517,192.353,77.35044,170.4656,42.34205,247.6052,0,0.3029843,0,evyatar,alone
523.201,150126,left,1,-104.0134,203.0311,69.71463,86.53206,24.74146,-60.78366,-1.46985,-0.1475595,1.561414,-173.6972,212.708,73.63452,-410.329,124.3305,87.04339,0,0.5245097,0.190469,-0.3857789,206.5867,7.21197,1.203711,-40.57795,14.14961,0.2229312,0.1150222,-0.1599498,22.97561,191.1332,77.48174,169.477,38.37299,246.0989,0,0.3125642,0,evyatar,alone
523.2175,150128,left,1,-102.7481,205.1882,68.81036,93.97811,158.9361,-35.58415,-1.177509,-0.2841125,1.529594,-172.1708,215.3502,74.95667,-407.0928,126.3962,104.6867,0,0.5273665,0,-0.4136025,206.2638,7.470808,-3.02683,-7.143712,17.0675,0.2269082,0.1041602,-0.1590933,22.93462,190.4945,77.69732,169.3839,37.91825,246.5393,0,0.3146494,0,evyatar,alone
523.2346,150130,left,1,-98.90947,207.7926,68.28873,255.8673,137.9452,-40.94566,-0.8030563,-0.5273793,1.446421,-167.3058,219.634,79.33942,-399.1185,126.8483,119.8199,0,0.5912846,0,-0.4357162,206.3244,7.603551,-2.523236,6.913456,15.14638,0.2297179,0.09673604,-0.1585101,22.89907,190.3045,77.78549,169.1669,37.23478,246.3444,0,0.313506,0,evyatar,alone
523.2507,150132,left,1,-92.36487,209.6975,67.02561,420.3031,81.40244,-61.82806,-0.6073297,-0.7422162,1.34387,-159.028,222.6888,84.11223,-384.5075,118.2891,131.4901,0,0.5962622,0,-0.4877358,206.8895,7.899041,-2.572855,43.14201,17.98031,0.2355623,0.072488,-0.1580361,22.89914,190.3284,77.97169,168.7604,36.9816,246.6448,0,0.305819,0,evyatar,alone
523.2673,150134,left,1,-84.57741,210.6196,66.01448,444.7484,33.25689,-64.22782,-0.4805499,-0.825121,1.269347,-149.8526,223.1977,87.66276,-368.6389,110.5892,146.2878,0,0.6424749,0,-0.4408592,207.8759,7.924195,3.507905,61.73899,-9.844677,0.2454783,0.02708592,-0.1568522,22.99624,190.3432,77.79871,167.6265,36.08106,246.7117,0,0.2450094,0,evyatar,alone
523.2838,150136,left,1,-77.31516,208.2535,64.47981,376.8546,-201.8707,-98.00746,-0.3712024,-0.7869264,1.205569,-141.5637,219.9603,89.47495,-357.1888,105.7792,156.2097,0,0.6613371,0,-0.07589973,208.9975,7.830217,26.88531,65.77888,-3.764825,0.2586161,-0.03679743,-0.1546006,23.34645,190.1033,77.42107,165.6096,33.80613,246.4894,0,0.1910778,0,evyatar,alone
523.3004,150138,left,1,-71.24385,202.2025,62.96236,335.9849,-336.5309,-124.8454,-0.1561104,-0.7186324,1.148961,-134.9796,209.3428,91.22631,-344.8553,89.90914,166.5441,0,0.6834019,0,0.7189277,210.3727,7.627794,54.01598,84.36697,-12.4932,0.2732072,-0.1238597,-0.1537765,24.20047,189.8754,76.83977,162.9507,31.89021,247.2717,0,0.1326917,0,evyatar,alone
523.3174,150139,left,1,-69.47132,200.1373,61.54563,206.7574,-240.8953,-165.2541,-0.06814063,-0.6974353,1.135558,-133.0845,204.9975,90.71785,-339.8625,82.20086,169.1326,0,0.7553687,0,2.178161,211.8098,7.220597,97.57765,83.53704,-29.53158,0.2988398,-0.2458309,-0.1477156,25.35209,188.7689,75.87838,159.7998,29.98009,249.0135,0,0.05500903,0,evyatar,alone
523.3335,150141,left,1,-67.34608,198.1946,59.18757,95.78973,-58.55947,-98.07558,0.004354663,-0.7075388,1.11878,-130.6933,201.0284,89.25764,-336.8586,74.3909,163.0398,0,0.850652,0.0284426,4.413116,213.8232,6.228212,132.1165,114.2256,-56.02023,0.3293927,-0.409164,-0.1245956,26.09838,187.485,74.33926,154.5133,27.27424,250.7451,0,0.01384487,0,evyatar,alone
523.3502,150143,left,1,-66.58552,197.086,58.29617,48.22076,-70.55916,-51.63941,0.04368881,-0.6811182,1.121081,-130.2957,198.9766,87.80721,-340.7909,74.44265,152.3679,0,0.7738084,0.2698023,6.921659,215.2076,5.468787,150.2849,53.39388,-46.68631,0.3649778,-0.5672575,-0.09589335,26.6331,185.3248,72.83723,150.2969,24.20113,251.7878,0,0.01740443,0,evyatar,alone
523.3666,150145,left,1,-64.99599,196.3758,56.84188,123.5697,8.558496,-125.8275,0.07369271,-0.643162,1.144612,-129.586,197.7846,84.6113,-345.7032,78.21531,139.2147,0,0.916222,0.5237404,9.69527,217.0224,4.392597,164.8628,114.0012,-75.51546,0.4213768,-0.7374174,-0.0608441,26.83579,182.3832,70.28763,145.5728,20.71563,252.0622,0,0.02197229,0,evyatar,alone
523.3834,150147,left,1,-62.49479,195.2671,53.25806,162.8212,-156.0662,-232.8917,-0.03782553,-0.9965397,1.157454,-126.7809,199.0853,80.7271,-347.7191,78.38663,105.2861,0,0.9412393,0.5433937,12.73805,217.1012,3.313364,180.2169,-50.18485,-35.52949,0.4527577,-0.9192071,-0.007343085,26.16431,179.2342,68.33836,141.3469,19.7091,254.2459,0,0.04698531,0,evyatar,alone
523.3998,150149,left,1,-59.86255,190.6853,50.90342,84.35306,-337.6228,-228.6251,-0.1537531,-2.011186,1.091891,-121.2519,196.6156,82.62915,-349.2012,90.35298,55.56689,0.001289594,1.305893,0.4783024,16.34764,218.5115,4.412093,214.4465,123.989,97.70045,0.4557004,-1.082864,0.03208818,26.76831,179.2938,69.18233,139.0961,21.57744,258.3513,0,0.03817913,0,evyatar,alone
523.4163,150151,left,1,-57.49924,191.3283,48.04679,157.0276,195.3374,-98.86121,-0.2026296,-2.557947,0.9952253,-115.2324,198.8129,84.5718,-350.9811,136.7223,17.10122,0.03910501,1.339941,1,20.44513,220.4726,5.721415,230.3498,73.86808,85.94434,0.4343279,-1.231598,0.07299496,27.62976,181.7346,71.17521,138.0905,31.58543,267.4672,0,0.0494351,0,evyatar,alone
523.4329,150153,left,1,-55.12724,192.7952,44.92805,124.922,77.08882,-184.8759,-0.207982,-2.730024,0.9459538,-110.9856,200.2052,83.69417,-346.8206,156.2585,3.47253,0,1.288413,0.8980724,24.13144,220.3047,8.205181,214.4055,-27.60062,181.6149,0.3723265,-1.376473,0.08224177,29.7558,184.9176,75.61623,141.7604,51.65068,282.9126,0,0.04895317,0,evyatar,alone
523.4503,150155,left,1,-53.51342,193.2458,42.84912,115.2285,-8.171252,-97.58665,-0.3089561,-2.973422,0.9385323,-108.7023,203.797,82.24851,-350.6927,187.3275,10.45405,0.1394638,1.614583,0.9009335,25.8822,219.2729,8.980528,201.1904,-118.5715,89.09985,0.3534495,-1.445345,0.08448564,30.85404,184.8766,76.91898,143.1746,57.96242,287.9966,0,0.03727112,0,evyatar,alone
523.4662,150157,left,1,-50.81489,192.1456,40.86541,166.6228,-92.72113,-130.1384,-0.3250305,-3.032522,0.9393795,-106.029,203.4066,80.04277,-347.5324,201.7594,4.82047,0.4580008,1.463873,0.8578466,29.33085,216.4224,9.7609,180.5775,-176.589,46.93711,0.3298435,-1.551994,0.08685086,33.21727,183.2032,78.30737,143.6161,63.30528,294.4404,0,0.02443185,0,evyatar,alone
523.4826,150159,left,1,-48.46429,190.4154,39.07707,116.4144,-76.27296,-70.10206,-0.3287955,-3.068912,0.9246972,-103.1,202.1787,78.90173,-344.5977,212.8149,4.398359,0.6960306,1.522832,0.9119908,32.24584,215.7264,9.976583,163.1481,-9.370505,-10.55351,0.3443603,-1.617198,0.0923317,35.10925,181.4089,78.01265,140.5493,61.50887,296.6065,0,0,0,evyatar,alone
523.4991,150160,left,1,-47.64714,190.0366,38.81749,95.67287,-44.3527,-30.39174,-0.3728032,-3.091626,0.935914,-102.4741,203.3214,77.96947,-344.0696,213.1556,3.673386,0.7740602,1.633132,1,35.16099,215.0078,8.315055,160.2501,-63.44162,-100.5605,0.3331019,-1.671075,0.09886631,36.84194,181.1972,76.6531,134.6885,61.52426,298.8722,0,0,0,evyatar,alone
523.5161,150163,left,1,-45.58127,188.0179,38.3115,69.51024,-81.2078,-35.89405,-0.4504254,-3.123929,0.9790772,-101.6449,202.769,75.43368,-344.6717,193.49,5.885804,0.6723454,1.762153,1,38.17637,213.8682,7.346577,183.7621,-78.0849,-59.49333,0.3451646,-1.695599,0.1145459,38.45823,179.49,75.40861,129.1806,63.93206,302.7689,0,0.01955056,0,evyatar,alone
523.533,150164,left,1,-45.32055,187.4452,38.03156,29.91281,-65.71151,-32.11768,-0.4575541,-3.133174,0.9807128,-101.4235,201.9973,75.28515,-345.484,184.3622,11.18793,0.6137564,1.779949,1,41.24059,212.6697,5.960934,178.8842,-58.69683,-69.2436,0.3382149,-1.712765,0.1313636,40.18617,178.7814,74.2515,126.5574,65.5668,304.4674,0,0.0451202,0,evyatar,alone
523.5496,150166,left,1,-45.19147,186.7233,37.85959,3.540316,-39.78611,-4.417195,-0.499411,3.136116,0.9933234,-101.4566,202.0511,74.66428,-345.7963,169.4235,17.93206,0.5250845,1.872675,1,44.10263,212.729,5.362203,151.5083,-4.42628,-38.548,0.323877,-1.709584,0.1542644,41.59321,179.6369,74.00584,125.9702,64.04883,303.7814,0,0.0606898,0,evyatar,alone
523.5657,150168,left,1,-45.31902,186.1014,37.85246,-7.007946,-31.81749,0.9620745,-0.5584766,3.119101,1.004159,-101.4417,203.1936,74.13222,-345.6842,160.0947,24.40209,0.522597,1.971083,1,46.13749,211.4821,4.035821,105.0793,-88.63343,-72.36604,0.2995706,-1.709003,0.1662137,42.76933,179.617,73.23837,125.6845,58.53662,300.706,0,0.08766841,0,evyatar,alone
523.582,150170,left,1,-45.36489,186.1915,37.95625,-3.04163,14.46416,7.378981,-0.6082802,3.118607,1.009557,-101.0785,205.1795,73.92727,-345.5269,156.1601,31.18301,0.5975674,2.108987,1,46.80984,209.3769,3.215724,27.51633,-119.2321,-40.32398,0.2817231,-1.684694,0.1676488,43.54955,178.5773,72.91342,127.9802,55.88045,298.9529,0,0.1330823,0,evyatar,alone
523.5986,150172,left,1,-45.49199,186.5389,38.29517,-10.17691,28.36179,22.56959,-0.6479484,3.115808,1.012631,-100.7802,207.2806,73.95275,-345.8807,158.2742,35.1058,0.7021605,2.211518,1,46.92678,207.7914,2.607816,-1.256738,-76.98966,-40.63354,0.2852495,-1.652568,0.1892994,42.70184,176.832,72.16502,128.687,51.86075,296.365,0,0.1508683,0,evyatar,alone
523.6151,150174,left,1,-45.31485,187.2235,38.94441,25.91082,61.24578,47.05328,-0.696324,3.115443,1.048486,-101.4408,209.1309,72.53127,-345.6842,159.719,29.07259,0.8487363,2.386175,1,45.59764,206.2585,1.643155,-101.1113,-89.15728,-51.61829,0.2851261,-1.579932,0.186056,42.16096,175.4167,71.33164,128.9143,46.69555,293.101,0,0.1466857,0,evyatar,alone
523.6317,150176,left,1,-44.66908,188.0468,39.506,34.01624,50.07753,30.84361,-0.6941454,-3.114808,1.100366,-102.7955,208.5008,71.0097,-347.0536,156.1544,31.22531,0.9603401,2.627717,1,42.85622,204.9203,-0.3104579,-164.8015,-68.4817,-144.0538,0.2978646,-1.465352,0.1605784,41.94449,173.6663,69.33446,130.9682,41.99118,288.4539,0,0.1249763,0,evyatar,alone
523.6483,150178,left,1,-44.52147,188.8947,40.04865,3.86977,45.86823,26.85057,-0.6758506,-3.06407,1.139604,-104.3073,207.5131,69.82566,-347.4937,150.3098,30.1624,1,2.869736,0.9721067,41.64104,204.7719,-1.32786,-139.6761,-17.05125,-116.9428,0.3115454,-1.407234,0.1482762,41.96243,172.9143,68.07568,131.8498,39.48464,285.7766,0,0.1237331,0,evyatar,alone
523.665,150180,left,1,-44.59043,189.4227,40.39534,-4.899218,29.71291,18.59997,-0.6689233,-3.038085,1.159847,-105.1798,207.2352,69.10318,-347.4652,147.9028,27.12133,1,3.010047,0.8758451,39.52495,206.4268,-2.255154,-119.0615,130.2932,-32.57386,0.3354557,-1.31555,0.1379978,41.11605,173.3477,66.59309,130.2569,32.35839,279.7897,0,0.1194517,0,evyatar,alone
523.6816,150182,left,1,-44.62785,189.7016,40.56453,-2.103327,18.28177,9.628677,-0.6571704,-3.01712,1.168561,-105.6314,206.9414,68.76334,-347.3589,147.011,24.47801,1,3.050313,0.8403117,36.62781,208.4576,-2.754765,-186.6203,82.88603,-39.2583,0.3792873,-1.210837,0.1212557,39.86768,173.1089,64.93985,126.0217,23.20111,273.2234,0,0.1061598,0,evyatar,alone
523.698,150183,left,1,-44.6297,189.8203,40.68047,-0.2143498,13.72408,13.40188,-0.6586692,-3.011197,1.172752,-105.7686,207.0139,68.58971,-347.1205,146.6279,22.89729,1,3.043623,0.8536441,33.25777,210.1915,-3.001615,-196.2236,82.74851,-17.86407,0.3895966,-1.091498,0.08612092,39.06794,174.4446,64.31957,121.7871,10.61063,263.2991,0,0.05390183,0,evyatar,alone
523.7145,150185,left,1,-44.74268,190.1006,40.8859,-6.6724,14.43964,12.47246,-0.6665653,-3.008292,1.17952,-106.0633,207.3211,68.25526,-346.2576,145.3036,18.80271,1,3.000703,0.8796314,29.85305,209.5667,-3.452289,-193.3307,-57.51805,-11.09968,0.4185701,-0.9618282,0.05471156,38.20103,172.7626,63.00783,123.0802,0.7708285,254.0347,0,0.0149305,0,evyatar,alone
523.7318,150187,left,1,-44.56537,189.0815,40.03287,0.3325199,-59.24538,-50.11117,-0.5936226,-2.990392,1.154551,-105.6503,204.4482,68.69791,-343.8322,140.1434,12.84742,0.9863681,2.942957,0.8885754,26.53555,210.4775,-2.957534,-194.7146,86.37719,32.95673,0.4402955,-0.8376034,0.02551782,37.18186,173.1275,62.82339,126.53,-5.255653,245.7804,0,0.002345523,0,evyatar,alone
523.7477,150189,left,1,-44.96728,187.7659,39.30085,-33.43435,-71.35871,-36.79796,-0.5857097,-3.000583,1.122328,-105.009,203.2958,69.38795,-339.6474,130.9504,8.593395,0.9770197,2.853514,0.8583721,22.43453,211.8475,-1.518821,-245.4017,98.30807,105.7227,0.4159749,-0.6834109,-0.02515804,36.58514,176.9247,64.81319,131.8303,-6.507229,239.6216,0,0,0,evyatar,alone
523.7642,150191,left,1,-46.05271,188.2011,39.49984,-61.80416,26.3933,18.74159,-0.6531429,-3.067794,1.114623,-105.2358,206.1529,69.99483,-342.4871,136.9089,16.12368,1,2.576591,0.9068494,18.27104,211.7297,1.049515,-235.5126,-73.85468,153.1765,0.3761068,-0.5507877,-0.06808671,35.44147,180.2388,68.2403,138.1638,-3.811472,238.0947,0,0,0,evyatar,alone
523.7814,150193,left,1,-46.81326,188.572,39.99091,-37.32665,18.71865,27.91547,-0.7214853,-3.115952,1.127717,-105.7861,208.7478,69.50594,-344.317,144.42,15.1922,1,2.459944,0.9782771,14.5943,209.9475,2.708331,-213.204,-138.0619,100.6431,0.3412284,-0.4287623,-0.09934617,34.01661,181.6831,70.59032,144.4662,-0.240412,237.8674,0,0,0,evyatar,alone
523.7979,150195,left,1,-47.26771,189.202,40.77058,-21.27624,33.42187,41.66921,-0.7935669,3.135064,1.158875,-106.5264,211.3615,68.59347,-347.6299,153.9735,17.9897,1,2.496015,1,11.0987,206.1315,3.865389,-188.2292,-215.8393,54.33385,0.319198,-0.3285569,-0.1249422,32.37739,180.294,72.08289,151.5361,3.151968,238.5124,0,0,0,evyatar,alone
523.814,150197,left,1,-47.42324,189.7443,41.46227,-6.312119,38.88411,41.70157,-0.8274415,3.140368,1.190771,-107.4586,212.1511,67.6973,-349.3807,156.3658,19.25462,1,2.645957,0.9287575,8.122957,202.3583,4.564929,-164.9452,-216.5652,32.29502,0.2985244,-0.2281199,-0.1470941,30.92125,178.9432,73.11041,157.7231,8.220838,240.5978,0,0,0,evyatar,alone
523.8307,150199,left,1,-47.16523,191.38,42.13537,16.01882,133.5018,49.99719,-0.7651976,-3.051326,1.23022,-109.4072,209.9402,66.4932,-348.5714,146.5443,13.89633,1,3.127207,0.9540947,5.869625,198.4227,4.945808,-121.3957,-251.9624,19.71165,0.2760032,-0.1369198,-0.158497,29.4805,177.4171,73.9393,163.493,13.35937,242.4704,0,0,0,evyatar,alone
523.8471,150201,left,1,-47.02394,193.868,42.81671,4.007631,135.2751,34.82152,-0.6278003,-2.93314,1.260874,-111.2929,206.9587,65.25763,-342.3186,126.9374,0.382984,1,3.141593,0.9856578,4.218335,193.961,4.85175,-83.06335,-249.6552,-3.586058,0.2610479,-0.06903992,-0.1716841,28.71791,174.7186,74.026,169.211,17.07569,243.4138,0,0,0,evyatar,alone
523.8636,150203,left,1,-47.01732,195.6756,43.20255,3.462834,91.34314,17.92048,-0.5002868,-2.851293,1.275232,-112.2034,204.8822,64.20824,-331.8028,108.8347,-16.63729,1,3.141593,1,3.63797,191.6932,4.839023,-66.32743,-259.1862,-1.454528,0.2498815,-0.03847852,-0.1788539,28.62914,173.5596,74.12733,172.3791,19.69986,244.2716,0,0.01890804,0,evyatar,alone
523.8808,150205,left,1,-46.92881,197.1165,43.55883,5.53716,80.85167,20.26771,-0.4010191,-2.796962,1.288247,-112.6339,203.6285,63.12077,-320.2108,95.66229,-33.00465,1,3.141593,1,2.884112,187.0266,4.506886,-28.34366,-266.0916,-24.96195,0.2251953,0.01364796,-0.1906963,28.72561,171.3314,74.09657,179.1716,28.47234,248.0251,0,0.04797319,0,evyatar,alone
523.8968,150206,left,1,-46.87746,197.7497,43.74032,6.027804,74.32419,21.30422,-0.3688559,-2.779717,1.295658,-112.7729,203.3743,62.57659,-315.0652,90.85245,-39.41188,1,3.141593,1,2.800675,183.0651,3.880794,10.8274,-208.2603,-32.81184,0.186364,0.0380135,-0.1998977,29.33144,170.3584,73.81467,182.9964,35.79432,251.5333,0,0.07093865,0,evyatar,alone
523.9133,150208,left,1,-46.83758,198.9531,44.08072,1.613428,67.34456,17.6896,-0.3228654,-2.758183,1.310927,-113.0391,203.2458,61.53847,-305.8277,82.94025,-49.56577,1,3.141593,1,3.411829,180.7978,3.862675,39.88511,-107.3491,16.72393,0.1557257,0.05154999,-0.2026734,30.15554,170.3031,74.0648,184.6225,40.21643,254.4328,0,0.1155797,0,evyatar,alone
523.9299,150210,left,1,-46.95477,200.1575,44.3041,-7.742528,64.94581,9.268698,-0.3033604,-2.758024,1.327485,-113.4422,203.6845,60.56886,-300.6517,78.23446,-54.32197,1,3.141593,1,4.510147,178.6727,3.762118,65.50979,-135.6029,-13.73312,0.1379761,0.06127108,-0.2002817,31.12623,169.4877,74.18943,186.2714,42.63499,256.2989,0,0.1813549,0,evyatar,alone
523.9468,150212,left,1,-47.21303,201.1045,44.17442,-17.88073,43.55042,-17.74832,-0.3521575,-2.776459,1.339047,-113.8139,205.0867,59.70388,-298.9157,76.53846,-55.17721,1,3.12569,1,5.524312,176.4886,3.163551,60.56402,-123.6578,-35.632,0.1128443,0.07709214,-0.2018647,32.23139,169.0065,73.70358,187.6194,42.55621,255.9124,0,0.2485041,0,evyatar,alone
523.963,150214,left,1,-47.47452,202.4181,43.77284,-14.56322,112.26,-13.18439,-0.3683344,-2.697164,1.346527,-114.1824,206.7101,58.69124,-297.41,71.30172,-51.20508,1,3.006087,1,6.512029,176.4335,2.533198,54.81949,19.92281,-43.66428,0.09666939,0.1023942,-0.2073869,33.4696,170.191,73.06169,188.9683,44.48907,255.7186,0,0.3601497,0,evyatar,alone
523.9797,150216,left,1,-47.11258,203.6329,42.50557,25.70428,50.46529,-94.82105,-0.1718998,-2.396034,1.32614,-113.783,205.6289,58.6396,-297.1385,59.97688,-37.02233,1,2.8341,1,7.342547,178.6925,1.756919,41.03532,175.5864,-40.61153,0.08647781,0.1124561,-0.2131977,34.56562,173.1132,72.20874,188.6181,45.99818,255.1373,0,0.4272449,0,evyatar,alone
523.9962,150218,left,1,-47.25457,204.0937,41.24318,-31.23762,38.41472,-36.82564,0.0434114,-2.214241,1.293743,-113.5968,202.973,59.92154,-302.9004,54.34808,-17.92301,1,2.633887,1,7.817423,182.4689,1.118896,29.21407,232.7017,-35.14581,0.07918277,0.105694,-0.2149789,35.12249,177.155,71.52452,187.1585,46.71564,253.8259,0,0.3793696,0,evyatar,alone
